date,store_id,product_id,category,price,discount,units_sold,inventory_level,holiday,promotion,temperature,fuel_price
2023-09-13,2,P008,Electronics,154.8,10,34,63,0,1,17.73,96.16
2023-09-14,2,P008,Electronics,163.4,5,12,51,0,0,30.14,98.41
2023-09-15,2,P008,Electronics,172.0,0,16,35,0,0,27.44,95.3
2023-09-16,2,P008,Electronics,154.8,10,21,143,1,0,15.12,94.92
2023-09-17,2,P008,Electronics,163.4,5,19,124,1,0,29.24,95.44
2023-09-18,2,P008,Electronics,146.2,15,19,105,0,0,20.38,97.75
2023-09-19,2,P008,Electronics,172.0,0,23,82,0,0,26.21,94.8
2023-09-20,2,P008,Electronics,146.2,15,27,55,0,1,26.99,96.25
2023-09-21,2,P008,Electronics,172.0,0,15,40,0,0,30.79,94.33
2023-09-22,2,P008,Electronics,163.4,5,24,100,0,1,27.21,94.56
2023-09-23,2,P008,Electronics,172.0,0,12,88,1,0,26.19,94.89
2023-09-24,2,P008,Electronics,163.4,5,12,76,1,0,29.45,89.95
2023-09-25,2,P008,Electronics,172.0,0,22,54,0,1,16.64,98.05
2023-09-26,2,P008,Electronics,172.0,0,24,30,0,1,33.79,94.78
2023-09-27,2,P008,Electronics,146.2,15,30,95,0,1,25.8,97.32
2023-09-28,2,P008,Electronics,172.0,0,24,71,0,0,35.17,95.18
2023-09-29,2,P008,Electronics,146.2,15,26,45,0,1,26.2,94.76
2023-09-30,2,P008,Electronics,154.8,10,25,20,1,0,27.86,96.52
2023-10-01,2,P008,Electronics,146.2,15,30,134,1,1,36.28,97.33
2023-10-02,2,P008,Electronics,146.2,15,26,108,0,1,26.01,95.13
2023-10-03,2,P008,Electronics,172.0,0,26,82,0,1,30.17,96.69
2023-10-04,2,P008,Electronics,154.8,10,17,65,0,0,27.14,96.13
2023-10-05,2,P008,Electronics,163.4,5,17,48,0,0,22.24,92.19
2023-10-06,2,P008,Electronics,172.0,0,19,29,0,0,25.43,94.36
2023-10-07,2,P008,Electronics,172.0,0,22,108,1,1,28.03,93.98
2023-10-08,2,P008,Electronics,172.0,0,15,93,1,0,22.64,96.3
2023-10-09,2,P008,Electronics,172.0,0,14,79,0,1,24.67,90.49
2023-10-10,2,P008,Electronics,163.4,5,17,62,0,0,17.02,94.76
2023-10-11,2,P008,Electronics,172.0,0,14,48,0,0,21.43,91.01
2023-10-12,2,P008,Electronics,163.4,5,25,23,0,1,27.2,99.47
2023-10-13,2,P008,Electronics,172.0,0,9,159,0,0,27.26,91.35
2023-10-14,2,P008,Electronics,137.6,20,27,132,1,0,25.91,92.66
2023-10-15,2,P008,Electronics,154.8,10,32,100,1,1,25.37,96.16
2023-10-16,2,P008,Electronics,146.2,15,19,81,0,0,22.62,95.77
2023-10-17,2,P008,Electronics,172.0,0,11,70,0,0,21.45,95.21
2023-10-18,2,P008,Electronics,172.0,0,10,60,0,0,25.63,99.18
2023-10-19,2,P008,Electronics,172.0,0,22,38,0,0,12.04,90.64
2023-10-20,2,P008,Electronics,172.0,0,14,24,0,0,31.26,98.29
2023-10-21,2,P008,Electronics,146.2,15,23,103,1,1,19.96,94.12
2023-10-22,2,P008,Electronics,172.0,0,13,90,1,0,27.7,90.1
2023-10-23,2,P008,Electronics,146.2,15,22,68,0,0,23.93,97.5
2023-10-24,2,P008,Electronics,146.2,15,22,46,0,0,32.32,94.05
2023-10-25,2,P008,Electronics,172.0,0,21,25,0,1,33.03,94.61
2023-10-26,2,P008,Electronics,163.4,5,23,136,0,1,30.93,96.36
2023-10-27,2,P008,Electronics,172.0,0,14,122,0,0,14.91,92.29
2023-10-28,2,P008,Electronics,172.0,0,23,99,1,0,32.5,95.32
2023-10-29,2,P008,Electronics,146.2,15,32,67,1,1,22.48,96.94
2023-10-30,2,P008,Electronics,172.0,0,9,58,0,0,23.48,94.77
2023-10-31,2,P008,Electronics,172.0,0,25,33,0,1,23.6,98.91
2023-11-01,2,P008,Electronics,137.6,20,21,117,0,0,29.35,92.15
2023-11-02,2,P008,Electronics,137.6,20,17,100,0,0,27.9,95.08
2023-11-03,2,P008,Electronics,172.0,0,12,88,0,0,20.77,99.49
2023-11-04,2,P008,Electronics,154.8,10,23,65,1,0,28.58,91.85
2023-11-05,2,P008,Electronics,163.4,5,25,40,1,1,27.12,95.54
2023-11-06,2,P008,Electronics,163.4,5,11,29,0,0,24.74,98.27
2023-11-07,2,P008,Electronics,172.0,0,13,123,0,0,29.84,96.07
2023-11-08,2,P008,Electronics,163.4,5,24,99,0,0,24.74,93.77
2023-11-09,2,P008,Electronics,172.0,0,11,88,0,0,22.49,92.87
2023-11-10,2,P008,Electronics,172.0,0,10,78,0,0,14.81,95.73
2023-11-11,2,P008,Electronics,172.0,0,8,70,1,0,24.02,93.78
2023-11-12,2,P008,Electronics,172.0,0,9,61,1,0,14.79,97.24
2023-11-13,2,P008,Electronics,154.8,10,9,52,0,0,18.45,93.69
2023-11-14,2,P008,Electronics,154.8,10,12,40,0,1,20.79,93.04
2023-11-15,2,P008,Electronics,137.6,20,22,159,0,0,33.76,93.92
2023-11-16,2,P008,Electronics,163.4,5,9,150,0,0,26.44,97.05
2023-11-17,2,P008,Electronics,172.0,0,19,131,0,0,30.2,95.64
2023-11-18,2,P008,Electronics,163.4,5,35,96,1,1,30.15,95.52
2023-11-19,2,P008,Electronics,146.2,15,30,66,1,0,32.18,95.26
2023-11-20,2,P008,Electronics,146.2,15,28,38,0,0,29.28,96.4
2023-11-21,2,P008,Electronics,163.4,5,22,98,0,0,27.25,93.31
2023-11-22,2,P008,Electronics,172.0,0,14,84,0,0,21.34,92.67
2023-11-23,2,P008,Electronics,172.0,0,16,68,0,0,22.95,97.6
2023-11-24,2,P008,Electronics,172.0,0,11,57,0,0,26.22,92.4
2023-11-25,2,P008,Electronics,154.8,10,22,35,1,0,20.56,96.12
2023-11-26,2,P008,Electronics,172.0,0,13,22,1,0,24.23,93.41
2023-11-27,2,P008,Electronics,172.0,0,15,106,0,0,19.37,91.02
2023-11-28,2,P008,Electronics,172.0,0,16,90,0,0,23.72,95.6
2023-11-29,2,P008,Electronics,172.0,0,17,73,0,0,24.26,96.44
2023-11-30,2,P008,Electronics,154.8,10,19,54,0,0,25.24,97.27
2023-12-01,2,P008,Electronics,163.4,5,18,36,0,0,15.94,93.17
2023-12-02,2,P008,Electronics,172.0,0,19,149,1,0,27.32,93.81
2023-12-03,2,P008,Electronics,154.8,10,21,128,1,0,29.02,95.43
2023-12-04,2,P008,Electronics,154.8,10,24,104,0,1,27.8,96.45
2023-12-05,2,P008,Electronics,172.0,0,10,94,0,0,29.98,97.39
2023-12-06,2,P008,Electronics,172.0,0,16,78,0,0,24.39,94.95
2023-12-07,2,P008,Electronics,154.8,10,16,62,0,0,31.29,94.38
2023-12-08,2,P008,Electronics,172.0,0,22,40,0,1,28.82,97.0
2023-12-09,2,P008,Electronics,172.0,0,19,21,1,0,21.64,96.45
2023-12-10,2,P008,Electronics,172.0,0,18,83,1,0,24.62,90.96
2023-12-11,2,P008,Electronics,154.8,10,13,70,0,0,28.11,94.43
2023-12-12,2,P008,Electronics,154.8,10,17,53,0,0,34.43,96.37
2023-12-13,2,P008,Electronics,172.0,0,17,36,0,0,25.16,96.96
2023-12-14,2,P008,Electronics,154.8,10,22,148,0,0,20.38,97.63
2023-12-15,2,P008,Electronics,172.0,0,13,135,0,0,19.49,99.57
2023-12-16,2,P008,Electronics,172.0,0,25,110,1,1,31.61,92.64
2023-12-17,2,P008,Electronics,172.0,0,20,90,1,1,25.82,93.98
2023-12-18,2,P008,Electronics,154.8,10,21,69,0,0,29.44,97.66
2023-12-19,2,P008,Electronics,172.0,0,18,51,0,0,26.81,97.21
2023-12-20,2,P008,Electronics,172.0,0,13,38,0,0,19.51,96.41
2023-12-21,2,P008,Electronics,172.0,0,12,26,0,0,26.19,92.63
2023-12-22,2,P008,Electronics,172.0,0,14,157,0,0,26.39,94.08
2023-12-23,2,P008,Electronics,172.0,0,22,135,1,0,26.45,94.33
2023-12-24,2,P008,Electronics,172.0,0,22,113,1,1,20.4,98.22
2023-12-25,2,P008,Electronics,172.0,0,18,95,0,0,28.53,95.95
2023-12-26,2,P008,Electronics,172.0,0,16,79,0,0,28.14,96.8
2023-12-27,2,P008,Electronics,172.0,0,14,65,0,0,30.0,99.6
2023-12-28,2,P008,Electronics,172.0,0,19,46,0,0,29.14,96.65
2023-12-29,2,P008,Electronics,146.2,15,28,132,0,1,26.15,97.22
2023-12-30,2,P008,Electronics,146.2,15,26,106,1,0,25.36,93.84
2023-12-31,2,P008,Electronics,154.8,10,15,91,1,0,23.89,96.42
2023-01-01,2,P009,Home,93.0,0,14,72,1,0,15.8,94.49
2023-01-02,2,P009,Home,79.05,15,22,50,0,0,29.91,94.83
2023-01-03,2,P009,Home,93.0,0,23,27,0,0,28.95,94.99
2023-01-04,2,P009,Home,88.35,5,23,144,0,0,18.74,96.8
2023-01-05,2,P009,Home,93.0,0,13,131,0,0,21.98,94.08
2023-01-06,2,P009,Home,93.0,0,14,117,0,0,19.4,94.65
2023-01-07,2,P009,Home,93.0,0,20,97,1,1,25.99,95.29
2023-01-08,2,P009,Home,83.7,10,34,63,1,1,27.56,95.83
2023-01-09,2,P009,Home,93.0,0,15,48,0,0,23.16,97.83
2023-01-10,2,P009,Home,88.35,5,15,33,0,0,30.92,94.03
2023-01-11,2,P009,Home,93.0,0,17,143,0,0,33.6,97.92
2023-01-12,2,P009,Home,88.35,5,22,121,0,0,23.92,97.37
2023-01-13,2,P009,Home,83.7,10,29,92,0,1,32.39,99.87
2023-01-14,2,P009,Home,93.0,0,16,76,1,1,24.63,95.98
2023-01-15,2,P009,Home,93.0,0,15,61,1,0,29.83,96.48
2023-01-16,2,P009,Home,74.4,20,20,41,0,0,14.21,94.87
2023-01-17,2,P009,Home,93.0,0,11,30,0,1,29.72,97.58
2023-01-18,2,P009,Home,79.05,15,20,90,0,0,21.72,94.68
2023-01-19,2,P009,Home,93.0,0,16,74,0,1,22.05,93.2
2023-01-20,2,P009,Home,83.7,10,21,53,0,1,21.63,93.04
2023-01-21,2,P009,Home,83.7,10,29,24,1,0,28.54,96.83
2023-01-22,2,P009,Home,93.0,0,28,127,1,1,20.67,94.12
2023-01-23,2,P009,Home,74.4,20,24,103,0,0,25.68,95.2
2023-01-24,2,P009,Home,93.0,0,18,85,0,0,23.64,94.55
2023-01-25,2,P009,Home,79.05,15,24,61,0,1,25.85,93.05
2023-01-26,2,P009,Home,93.0,0,22,39,0,0,28.76,94.72
2023-01-27,2,P009,Home,88.35,5,16,23,0,1,30.04,96.6
2023-01-28,2,P009,Home,74.4,20,27,107,1,0,28.77,91.89
2023-01-29,2,P009,Home,88.35,5,19,88,1,0,27.28,93.98
2023-01-30,2,P009,Home,93.0,0,14,74,0,0,20.35,92.14
2023-01-31,2,P009,Home,79.05,15,26,48,0,0,26.73,95.2
2023-02-01,2,P009,Home,93.0,0,16,32,0,1,20.47,89.52
2023-02-02,2,P009,Home,74.4,20,32,109,0,0,26.5,94.01
2023-02-03,2,P009,Home,93.0,0,15,94,0,0,31.88,100.09
2023-02-04,2,P009,Home,83.7,10,27,67,1,1,26.56,96.49
2023-02-05,2,P009,Home,93.0,0,9,58,1,0,28.79,89.28
2023-02-06,2,P009,Home,88.35,5,24,34,0,0,25.32,93.47
2023-02-07,2,P009,Home,93.0,0,11,23,0,0,19.06,99.15
2023-02-08,2,P009,Home,88.35,5,23,128,0,0,23.75,95.13
2023-02-09,2,P009,Home,88.35,5,14,114,0,0,28.42,92.45
2023-02-10,2,P009,Home,93.0,0,17,97,0,0,22.92,94.93
2023-02-11,2,P009,Home,88.35,5,18,79,1,1,22.65,94.98
2023-02-12,2,P009,Home,93.0,0,22,57,1,0,24.98,96.47
2023-02-13,2,P009,Home,74.4,20,31,26,0,0,21.81,94.59
2023-02-14,2,P009,Home,93.0,0,10,105,0,0,25.06,97.84
2023-02-15,2,P009,Home,79.05,15,10,95,0,0,25.06,95.49
2023-02-16,2,P009,Home,93.0,0,16,79,0,0,30.13,98.87
2023-02-17,2,P009,Home,93.0,0,12,67,0,0,26.7,93.6
2023-02-18,2,P009,Home,93.0,0,15,52,1,0,29.74,90.43
2023-02-19,2,P009,Home,93.0,0,19,33,1,0,24.52,91.7
2023-02-20,2,P009,Home,93.0,0,14,151,0,0,22.6,91.77
2023-02-21,2,P009,Home,93.0,0,16,135,0,0,25.92,95.79
2023-02-22,2,P009,Home,79.05,15,17,118,0,0,24.55,96.56
2023-02-23,2,P009,Home,93.0,0,19,99,0,0,28.91,97.31
2023-02-24,2,P009,Home,88.35,5,16,83,0,0,24.79,97.04
2023-02-25,2,P009,Home,93.0,0,18,65,1,0,36.46,91.72
2023-02-26,2,P009,Home,93.0,0,14,51,1,0,30.77,93.77
2023-02-27,2,P009,Home,93.0,0,16,35,0,0,26.11,93.71
2023-02-28,2,P009,Home,88.35,5,29,115,0,0,26.35,91.54
2023-03-01,2,P009,Home,93.0,0,12,103,0,0,23.86,96.24
2023-03-02,2,P009,Home,93.0,0,8,95,0,0,26.76,98.87
2023-03-03,2,P009,Home,93.0,0,14,81,0,0,26.88,96.89
2023-03-04,2,P009,Home,93.0,0,22,59,1,1,31.67,95.15
2023-03-05,2,P009,Home,88.35,5,17,42,1,0,22.5,94.4
2023-03-06,2,P009,Home,79.05,15,27,135,0,0,27.75,94.79
2023-03-07,2,P009,Home,83.7,10,36,99,0,0,13.51,94.53
2023-03-08,2,P009,Home,79.05,15,19,80,0,1,27.93,92.99
2023-03-09,2,P009,Home,83.7,10,22,58,0,0,34.18,93.88
2023-03-10,2,P009,Home,79.05,15,21,37,0,0,21.71,93.65
2023-03-11,2,P009,Home,93.0,0,19,158,1,0,23.41,96.8
2023-03-12,2,P009,Home,93.0,0,22,136,1,0,32.84,95.73
2023-03-13,2,P009,Home,93.0,0,15,121,0,0,28.64,94.76
2023-03-14,2,P009,Home,93.0,0,11,110,0,0,22.53,97.07
2023-03-15,2,P009,Home,93.0,0,6,104,0,0,26.09,92.41
2023-03-16,2,P009,Home,88.35,5,22,82,0,0,26.19,96.66
2023-03-17,2,P009,Home,93.0,0,18,64,0,0,28.35,93.44
2023-03-18,2,P009,Home,93.0,0,23,41,1,0,24.7,97.56
2023-03-19,2,P009,Home,93.0,0,14,27,1,0,20.74,96.84
2023-03-20,2,P009,Home,88.35,5,19,121,0,1,20.12,94.32
2023-03-21,2,P009,Home,93.0,0,10,111,0,0,11.33,95.85
2023-03-22,2,P009,Home,88.35,5,29,82,0,1,28.75,94.69
2023-03-23,2,P009,Home,83.7,10,23,59,0,0,34.36,100.36
2023-03-24,2,P009,Home,79.05,15,28,31,0,0,27.33,94.43
2023-03-25,2,P009,Home,93.0,0,23,100,1,1,25.97,97.87
2023-03-26,2,P009,Home,93.0,0,15,85,1,0,24.75,94.36
2023-03-27,2,P009,Home,93.0,0,17,68,0,0,23.2,90.59
2023-03-28,2,P009,Home,93.0,0,9,59,0,0,28.94,95.79
2023-03-29,2,P009,Home,93.0,0,16,43,0,1,24.79,90.91
2023-03-30,2,P009,Home,93.0,0,18,25,0,1,17.89,97.48
2023-03-31,2,P009,Home,88.35,5,17,113,0,0,15.17,93.48
2023-04-01,2,P009,Home,88.35,5,20,93,1,0,20.3,96.82
2023-04-02,2,P009,Home,93.0,0,27,66,1,0,25.85,101.39
2023-04-03,2,P009,Home,93.0,0,21,45,0,0,31.61,96.88
2023-04-04,2,P009,Home,93.0,0,13,32,0,0,21.62,96.09
2023-04-05,2,P009,Home,88.35,5,18,138,0,1,23.24,95.01
2023-04-06,2,P009,Home,88.35,5,20,118,0,0,20.87,96.13
2023-04-07,2,P009,Home,83.7,10,14,104,0,0,30.15,94.1
2023-04-08,2,P009,Home,93.0,0,18,86,1,0,24.42,96.49
2023-04-09,2,P009,Home,74.4,20,24,62,1,0,17.26,99.17
2023-04-10,2,P009,Home,93.0,0,11,51,0,0,22.77,93.19
2023-04-11,2,P009,Home,88.35,5,13,38,0,0,20.67,93.2
2023-04-12,2,P009,Home,93.0,0,16,22,0,0,28.12,93.31
2023-04-13,2,P009,Home,93.0,0,20,146,0,0,23.92,95.13
2023-04-14,2,P009,Home,88.35,5,15,131,0,1,26.34,96.72
2023-04-15,2,P009,Home,93.0,0,25,106,1,1,32.53,94.29
2023-04-16,2,P009,Home,93.0,0,8,98,1,0,22.14,92.92
2023-04-17,2,P009,Home,93.0,0,15,83,0,0,25.17,94.03
2023-04-18,2,P009,Home,79.05,15,27,56,0,1,26.28,95.89
2023-04-19,2,P009,Home,93.0,0,11,45,0,0,28.39,96.29
2023-04-20,2,P009,Home,74.4,20,31,127,0,1,23.76,98.79
2023-04-21,2,P009,Home,83.7,10,19,108,0,0,25.26,97.89
2023-04-22,2,P009,Home,88.35,5,26,82,1,1,21.52,97.61
2023-04-23,2,P009,Home,93.0,0,12,70,1,0,24.91,94.62
2023-04-24,2,P009,Home,79.05,15,22,48,0,0,27.12,96.37
2023-04-25,2,P009,Home,88.35,5,23,25,0,1,16.33,96.16
2023-04-26,2,P009,Home,83.7,10,12,156,0,0,40.59,94.2
2023-04-27,2,P009,Home,93.0,0,19,137,0,1,26.37,95.18
2023-04-28,2,P009,Home,83.7,10,32,105,0,1,31.17,95.24
2023-04-29,2,P009,Home,93.0,0,22,83,1,0,33.05,95.1
2023-04-30,2,P009,Home,88.35,5,23,60,1,0,24.46,96.46
2023-05-01,2,P009,Home,83.7,10,21,39,0,0,31.29,98.0
2023-05-02,2,P009,Home,93.0,0,13,26,0,0,22.53,96.37
2023-05-03,2,P009,Home,93.0,0,16,135,0,0,24.58,92.34
2023-05-04,2,P009,Home,93.0,0,15,120,0,0,24.81,96.77
2023-05-05,2,P009,Home,93.0,0,8,112,0,0,22.28,96.39
2023-05-06,2,P009,Home,93.0,0,17,95,1,0,19.95,94.76
2023-05-07,2,P009,Home,74.4,20,26,69,1,0,29.8,97.38
2023-05-08,2,P009,Home,93.0,0,11,58,0,0,19.79,93.4
2023-05-09,2,P009,Home,93.0,0,15,43,0,1,37.5,94.25
2023-05-10,2,P009,Home,93.0,0,19,24,0,0,22.41,95.25
2023-05-11,2,P009,Home,93.0,0,16,117,0,0,23.35,96.06
2023-05-12,2,P009,Home,83.7,10,26,91,0,1,35.24,98.46
2023-05-13,2,P009,Home,88.35,5,19,72,1,0,26.63,93.51
2023-05-14,2,P009,Home,79.05,15,27,45,1,0,24.58,95.33
2023-05-15,2,P009,Home,93.0,0,15,30,0,0,30.94,97.96
2023-05-16,2,P009,Home,88.35,5,20,148,0,0,27.73,91.49
2023-05-17,2,P009,Home,93.0,0,16,132,0,0,18.31,93.19
2023-05-18,2,P009,Home,83.7,10,25,107,0,1,20.41,96.22
2023-05-19,2,P009,Home,93.0,0,15,92,0,0,33.09,94.04
2023-05-20,2,P009,Home,83.7,10,26,66,1,0,21.33,97.38
2023-05-21,2,P009,Home,83.7,10,17,49,1,0,21.28,96.67
2023-05-22,2,P009,Home,93.0,0,11,38,0,0,26.15,96.44
2023-05-23,2,P009,Home,79.05,15,24,136,0,0,24.74,100.09
2023-05-24,2,P009,Home,74.4,20,25,111,0,0,28.61,98.09
2023-05-25,2,P009,Home,88.35,5,22,89,0,1,24.19,95.63
2023-05-26,2,P009,Home,79.05,15,27,62,0,0,21.87,94.27
2023-05-27,2,P009,Home,88.35,5,19,43,1,1,31.2,93.55
2023-05-28,2,P009,Home,93.0,0,25,102,1,1,31.71,98.87
2023-05-29,2,P009,Home,93.0,0,25,77,0,1,28.17,95.33
2023-05-30,2,P009,Home,93.0,0,15,62,0,0,31.38,98.78
2023-05-31,2,P009,Home,93.0,0,17,45,0,0,18.37,94.19
2023-06-01,2,P009,Home,88.35,5,16,29,0,0,31.36,93.28
2023-06-02,2,P009,Home,93.0,0,15,110,0,1,27.08,95.59
2023-06-03,2,P009,Home,93.0,0,13,97,1,0,20.85,92.76
2023-06-04,2,P009,Home,88.35,5,30,67,1,1,28.93,94.54
2023-06-05,2,P009,Home,93.0,0,14,53,0,0,24.88,101.39
2023-06-06,2,P009,Home,79.05,15,17,36,0,0,25.07,94.44
2023-06-07,2,P009,Home,83.7,10,19,155,0,0,23.46,96.19
2023-06-08,2,P009,Home,88.35,5,23,132,0,0,31.38,92.21
2023-06-09,2,P009,Home,93.0,0,18,114,0,0,25.13,93.28
2023-06-10,2,P009,Home,93.0,0,25,89,1,1,23.18,97.68
2023-06-11,2,P009,Home,93.0,0,17,72,1,0,31.32,93.45
2023-06-12,2,P009,Home,93.0,0,15,57,0,0,26.96,94.6
2023-06-13,2,P009,Home,93.0,0,17,40,0,0,30.8,95.35
2023-06-14,2,P009,Home,93.0,0,12,28,0,0,22.95,92.84
2023-06-15,2,P009,Home,83.7,10,24,102,0,0,26.91,98.95
2023-06-16,2,P009,Home,74.4,20,25,77,0,0,17.7,100.32
2023-06-17,2,P009,Home,88.35,5,22,55,1,0,17.13,93.04
2023-06-18,2,P009,Home,93.0,0,18,37,1,0,26.49,93.55
2023-06-19,2,P009,Home,93.0,0,22,150,0,1,24.74,94.52
2023-06-20,2,P009,Home,88.35,5,20,130,0,0,29.45,95.31
2023-06-21,2,P009,Home,74.4,20,32,98,0,1,19.71,95.81
2023-06-22,2,P009,Home,93.0,0,23,75,0,1,24.25,96.28
2023-06-23,2,P009,Home,83.7,10,24,51,0,1,17.39,94.88
2023-06-24,2,P009,Home,93.0,0,37,131,1,1,29.87,100.16
2023-06-25,2,P009,Home,83.7,10,19,112,1,0,19.29,92.45
2023-06-26,2,P009,Home,88.35,5,23,89,0,0,33.2,94.33
2023-06-27,2,P009,Home,93.0,0,20,69,0,1,16.99,94.91
2023-06-28,2,P009,Home,88.35,5,20,49,0,0,20.91,93.15
2023-06-29,2,P009,Home,79.05,15,24,25,0,0,23.18,96.37
2023-06-30,2,P009,Home,88.35,5,25,82,0,1,34.01,94.19
2023-07-01,2,P009,Home,93.0,0,16,66,1,0,31.42,93.85
2023-07-02,2,P009,Home,74.4,20,38,28,1,1,17.24,93.55
2023-07-03,2,P009,Home,79.05,15,23,119,0,1,25.96,96.01
2023-07-04,2,P009,Home,88.35,5,20,99,0,1,16.56,93.46
2023-07-05,2,P009,Home,93.0,0,15,84,0,0,27.91,96.42
2023-07-06,2,P009,Home,79.05,15,34,50,0,1,19.47,93.87
2023-07-07,2,P009,Home,93.0,0,9,41,0,0,27.55,94.84
2023-07-08,2,P009,Home,83.7,10,34,106,1,1,22.24,97.93
2023-07-09,2,P009,Home,93.0,0,17,89,1,1,19.33,98.24
2023-07-10,2,P009,Home,88.35,5,9,80,0,0,24.0,97.13
2023-07-11,2,P009,Home,74.4,20,21,59,0,0,22.92,92.75
2023-07-12,2,P009,Home,93.0,0,16,43,0,1,27.1,98.33
2023-07-13,2,P009,Home,83.7,10,16,27,0,0,27.91,96.2
2023-07-14,2,P009,Home,83.7,10,30,130,0,1,27.81,100.42
2023-07-15,2,P009,Home,79.05,15,30,100,1,1,19.47,93.86
2023-07-16,2,P009,Home,93.0,0,28,72,1,1,18.63,95.54
2023-07-17,2,P009,Home,79.05,15,24,48,0,0,25.88,94.1
2023-07-18,2,P009,Home,79.05,15,21,27,0,0,37.26,91.36
2023-07-19,2,P009,Home,88.35,5,16,102,0,0,30.8,95.31
2023-07-20,2,P009,Home,93.0,0,12,90,0,0,30.54,95.85
2023-07-21,2,P009,Home,93.0,0,21,69,0,1,16.23,94.39
2023-07-22,2,P009,Home,74.4,20,30,39,1,0,21.11,96.56
2023-07-23,2,P009,Home,88.35,5,24,121,1,0,18.78,94.66
2023-07-24,2,P009,Home,93.0,0,20,101,0,0,21.61,93.42
2023-07-25,2,P009,Home,79.05,15,19,82,0,0,16.2,94.12
2023-07-26,2,P009,Home,79.05,15,24,58,0,0,15.35,96.53
2023-07-27,2,P009,Home,93.0,0,19,39,0,0,30.0,95.61
2023-07-28,2,P009,Home,93.0,0,2,37,0,0,24.73,95.31
2023-07-29,2,P009,Home,93.0,0,12,25,1,0,22.52,94.41
2023-07-30,2,P009,Home,74.4,20,32,106,1,1,28.68,96.45
2023-07-31,2,P009,Home,93.0,0,19,87,0,1,25.22,92.82
2023-08-01,2,P009,Home,88.35,5,27,60,0,1,21.54,96.08
2023-08-02,2,P009,Home,79.05,15,25,35,0,0,22.58,93.48
2023-08-03,2,P009,Home,83.7,10,25,126,0,1,30.69,93.18
2023-08-04,2,P009,Home,79.05,15,35,91,0,1,13.89,94.76
2023-08-05,2,P009,Home,93.0,0,11,80,1,0,30.72,97.22
2023-08-06,2,P009,Home,93.0,0,15,65,1,0,23.71,95.01
2023-08-07,2,P009,Home,93.0,0,19,46,0,0,8.22,93.28
2023-08-08,2,P009,Home,93.0,0,15,31,0,0,22.56,94.26
2023-08-09,2,P009,Home,88.35,5,19,99,0,1,19.07,93.48
2023-08-10,2,P009,Home,93.0,0,13,86,0,0,30.7,93.95
2023-08-11,2,P009,Home,88.35,5,21,65,0,1,25.61,95.93
2023-08-12,2,P009,Home,88.35,5,22,43,1,0,30.9,95.28
2023-08-13,2,P009,Home,93.0,0,15,28,1,0,23.21,91.52
2023-08-14,2,P009,Home,83.7,10,20,113,0,0,32.78,95.72
2023-08-15,2,P009,Home,83.7,10,24,89,0,1,28.13,91.83
2023-08-16,2,P009,Home,93.0,0,19,70,0,1,25.08,94.89
2023-08-17,2,P009,Home,88.35,5,23,47,0,1,22.06,98.52
2023-08-18,2,P009,Home,93.0,0,13,34,0,0,13.97,95.18
2023-08-19,2,P009,Home,79.05,15,33,134,1,1,19.8,98.33
2023-08-20,2,P009,Home,83.7,10,32,102,1,1,27.97,94.11
2023-08-21,2,P009,Home,88.35,5,18,84,0,0,23.09,94.21
2023-08-22,2,P009,Home,83.7,10,28,56,0,1,39.17,96.83
2023-08-23,2,P009,Home,93.0,0,13,43,0,0,29.16,93.58
2023-08-24,2,P009,Home,88.35,5,29,142,0,0,25.59,95.25
2023-08-25,2,P009,Home,93.0,0,17,125,0,0,24.85,97.93
2023-08-26,2,P009,Home,93.0,0,23,102,1,1,23.4,96.07
2023-08-27,2,P009,Home,93.0,0,15,87,1,0,25.82,93.75
2023-08-28,2,P009,Home,88.35,5,12,75,0,0,24.75,95.91
2023-08-29,2,P009,Home,83.7,10,13,62,0,0,31.79,97.58
2023-08-30,2,P009,Home,88.35,5,22,40,0,0,21.8,96.07
2023-08-31,2,P009,Home,93.0,0,16,24,0,0,26.72,94.87
2023-09-01,2,P009,Home,93.0,0,18,93,0,1,24.61,95.05
2023-09-02,2,P009,Home,83.7,10,32,61,1,0,36.03,96.5
2023-09-03,2,P009,Home,79.05,15,29,32,1,0,26.62,95.46
2023-09-04,2,P009,Home,93.0,0,15,108,0,0,14.99,98.76
2023-09-05,2,P009,Home,79.05,15,32,76,0,1,21.99,94.01
2023-09-06,2,P009,Home,93.0,0,9,67,0,0,26.47,95.44
2023-09-07,2,P009,Home,93.0,0,25,42,0,0,29.14,92.48
2023-09-08,2,P009,Home,83.7,10,17,25,0,0,36.7,94.22
2023-09-09,2,P009,Home,93.0,0,11,134,1,0,21.71,96.06
2023-09-10,2,P009,Home,93.0,0,15,119,1,0,22.59,93.24
2023-09-11,2,P009,Home,88.35,5,17,102,0,0,19.62,92.43
2023-09-12,2,P009,Home,93.0,0,14,88,0,0,20.04,95.19
2023-09-13,2,P009,Home,93.0,0,14,74,0,0,20.83,93.45
2023-09-14,2,P009,Home,88.35,5,14,60,0,0,30.72,92.94
2023-09-15,2,P009,Home,88.35,5,33,27,0,1,27.79,91.92
2023-09-16,2,P009,Home,93.0,0,20,90,1,0,30.46,96.59
2023-09-17,2,P009,Home,93.0,0,19,71,1,0,25.95,95.78
2023-09-18,2,P009,Home,88.35,5,15,56,0,0,17.66,95.37
